AP880215-0223 NA NA pairwise_cosine 0.7469503223391644
AP880215-0223 query 134 target_ql -11.065528086866145
AP880215-0223 query 134 expansion_ql -7.26752199484677
AP880215-0223 query 134 expanded_ql -7.750471883516633
AP880215-0223 query 135 target_ql -9.82005667638117
AP880215-0223 query 135 expansion_ql -9.026226680278267
AP880215-0223 query 135 expanded_ql -9.346205182622677
AP880215-0223 query 198 target_ql -10.579828181543284
AP880215-0223 query 198 expansion_ql -9.310919789666311
AP880215-0223 query 198 expanded_ql -9.497330160641853
AP880215-0223 NA NA distance 0.9709823460018251
AP880215-0223 NA NA expansion_entropy -9.201355318363923
AP880215-0223 NA NA target_entropy -6.790772500588742
AP880215-0223 user HOMFA target_tt_likelihood -7.383157030703632
AP880215-0223 user HOMFA expansion_tt_likelihood -6.828664381770039
AP880215-0223 user HOMFA expanded_tt_likelihood -6.500872231188061
AP880216-0127 NA NA pairwise_cosine 0.8673508582979005
AP880216-0127 query 111 target_ql -8.850907541519149
AP880216-0127 query 111 expansion_ql -6.426330240363101
AP880216-0127 query 111 expanded_ql -7.0416089309032515
AP880216-0127 query 127 target_ql -8.983057411728831
AP880216-0127 query 127 expansion_ql -8.03611831654489
AP880216-0127 query 127 expanded_ql -8.079341409194813
AP880216-0127 NA NA distance 0.9574333748036744
AP880216-0127 NA NA expansion_entropy -9.163557844130773
AP880216-0127 NA NA target_entropy -6.876492056225762
AP880216-0127 user ZMZFP target_tt_likelihood -7.127885453173632
AP880216-0127 user ZMZFP expansion_tt_likelihood -6.918716252023883
AP880216-0127 user ZMZFP expanded_tt_likelihood -6.724843623607691
AP880220-0009 NA NA pairwise_cosine 0.8107093455347822
AP880220-0009 query 181 target_ql -10.211509430773896
AP880220-0009 query 181 expansion_ql -10.426813928254745
AP880220-0009 query 181 expanded_ql -10.19658482700964
AP880220-0009 NA NA distance 0.9486470539073758
AP880220-0009 NA NA expansion_entropy -9.111652827488985
AP880220-0009 NA NA target_entropy -6.447672354417714
AP880220-0009 user VXDPZ target_tt_likelihood -7.589161142877015
AP880220-0009 user VXDPZ expansion_tt_likelihood -6.830876164571802
AP880220-0009 user VXDPZ expanded_tt_likelihood -6.657224713847184
AP880220-0009 user HOMFA target_tt_likelihood -7.403079750408614
AP880220-0009 user HOMFA expansion_tt_likelihood -7.398456198232898
